standard_code,level,points,dimension,theme,good_practice,action,verification_detail,verification_medium,link,valid_answers,linked_resources
P119,Avanzado,4,Social,Comunidades Locales,Contribuir a la economía local,"El predio cuenta con, al menos, un 90% del personal contratado (de manera permanente) de la misma provincia.",Registro de contratos identificando a personas de la provincia.,Archivo,https://ciruelacertificada.cl/?s=P119&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[706, 851, 980]"
P120,Fundamental,5,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"El predio cuenta con canales de comunicación efectivos para informar a las comunidades locales, sobre la faena que podría impactar positiva o negativamente en el entorno o territorio, y otras actividades que se quieran comunicar.","Portafolio que registre los canales de comunicación con la comunidad, por ejemplo: acta de reuniones con la JJVV, anuncios en radios locales, publicaciones en el diario mural de la junta de vecinos, mensajes de WhatsApp, etc.",Archivo,https://ciruelacertificada.cl/?s=P120&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[545, 707, 852, 981]"
P121,Intermedio,3,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"El predio dispone de un mecanismo de gestión de reclamos y sugerencias, a disposición de las comunidades locales, y además, mantiene un registro de las mismas y de cómo se han abordado.","Registros del libro de reclamos y sugerencias, además de las soluciones implementadas:  * Nombre  * Fecha  * Correo electrónico  * Teléfono  * Reclamo o sugerencia  * Encargado de gestionar  * Resolución.  * Fecha resolución",Bitácora,https://ciruelacertificada.cl/?s=P121&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[542, 708, 853, 982]"
P122,Avanzado,4,Social,Comunidades Locales,Mantener un sistema de comunicación efectivo con la comunidad,"El predio cuenta con una persona responsable de coordinar, planificar y ejecutar proyectos de relacionamiento comunitario.","Son válidos alguno de los siguientes documentos:  - Identificación de la persona encargada o responsable, a través del organigrama o la descripción de cargos.  - Convenio con la institución que realiza los trabajos comunitarios.",Archivo,https://ciruelacertificada.cl/?s=P122&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[709, 854, 983]"
P123,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Disponer de instalaciones adecuadas y seguras para las personas que trabajan en el predio,"El predio provee a quienes trabajan en él, acceso a agua potable suficiente y segura, destinada al consumo humano.",Inspección visual de las instalaciones o dispositivos dispensadores de agua potable.,Foto,https://ciruelacertificada.cl/?s=P123&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[685, 830, 984]"
P124,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Disponer de instalaciones adecuadas y seguras para las personas que trabajan en el predio,"El predio proporciona a quienes trabajan en él, instalaciones que cuenten con las siguientes características.  - Servicios higiénicos de uso individual o colectivo.  - Espacios de protección del sol y la lluvia.  - Instalaciones para cambiarse de ropa y las prendas exteriores de protección.  - Comedor o casino.  - Áreas designadas para el descanso y las pausas.","Inspección visual de los servicios higiénicos, espacios de protección para el sol, camarines, comedor o casino y áreas de descanso.  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Foto,https://ciruelacertificada.cl/?s=P124&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[686, 831, 985]"
P125,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Disponer de instalaciones adecuadas y seguras para las personas que trabajan en el predio,"El predio se asegura de que las personas y familias que viven de manera permanente o temporal en sus dependencias, cuenten con alojamiento seguro y limpio.","Inspección visual de alojamientos que cuenten como mínimo, con agua, electricidad, instalaciones sanitarias, ventilación, pisos secos y lavables, temperaturas adecuadas y control de plagas.",Foto,https://ciruelacertificada.cl/?s=P125&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[687, 832, 986]"
P126,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,El predio mantiene un registro mensual de la gestión de la seguridad de las personas que trabajan en él.,"Registro actualizado de manera mensual con al menos, la siguiente información.  * Número mensual diferenciado por sexo.  * Número mensual de incidentes y accidentes.  * Número mensual de casos con enfermedades profesionales.  * Total mensual de días perdidos.  * Tasa de accidentabilidad.  * Licencias médicas.  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Bitácora,https://ciruelacertificada.cl/?s=P126&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[538, 688, 833, 987]"
P127,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,"El predio cuenta con un protocolo en caso de emergencia (sismos, incendios, fuga de gases, otros) o accidentes laborales. Los detalles del protocolo están claramente exhibidos en lugares accesibles y visibles.",Inspección visual de señalética con protocolo de emergencias o accidentes que contiene la siguiente información.  - Teléfonos y contactos de emergencia.  - Medidas básicas de primeros auxilios.  - Mapas de ubicaciones de extintores y botiquines.  - Vías de evacuación.  - Zonas de seguridad dentro del predio.,Foto,https://ciruelacertificada.cl/?s=P127&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[566, 567, 568, 569, 570, 571, 689, 834, 988]"
P128,Básico,2,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,El predio cuenta con una persona a cargo del programa de prevención de riesgos (prevencionista de riesgos) o un convenio con una mutual que desarrolle esta labor.,Contrato con profesional prevencionista o convenio con la Mutual de seguridad.,Archivo,https://ciruelacertificada.cl/?s=P128&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[690, 835, 989]"
P129,Básico,2,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,"En el predio, las tareas peligrosas, incluida la aplicación o manipulación de agroquímicos de alta toxicidad, se llevan a cabo únicamente por personal calificado y personas debidamente capacitadas.","Credencial de aplicadores de plaguicidas capacitados, entregado por el SAG  En el caso de que esta labor la realice una empresa externa, debe existir un respaldo (copia) del certificado del aplicador/a.",Archivo,https://ciruelacertificada.cl/?s=P129&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[691, 836, 990]"
P130,Básico,2,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,"El predio proporciona a quienes manipulan sustancias tóxicas, realizan tareas peligrosas o aplican pesticidas, los equipos de protección personal (EPP) correspondientes.",Registro de entrega de EPP firmados y actualizados con la siguiente información:  * Fecha.  * Nombre,Bitácora,https://ciruelacertificada.cl/?s=P130&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[539, 692, 837, 991]"
P131,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,El predio implementa un programa de gestión de riesgos para quienes trabajan en él.,"Documento con el programa de prevención de riesgos que contemple los siguientes aspectos:  o Identificación y evaluación de riesgos.  o Medidas preventivas y de protección.  o Vigilancia de la salud.  o Investigación de accidentes e incidentes.  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Archivo,https://ciruelacertificada.cl/?s=P131&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[537, 693, 838, 992]"
P132,Avanzado,4,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en el predio,"El predio somete a exámenes médicos, al menos una vez al año, a quienes normalmente estén expuestos a labores que puedan generar un riesgo para su salud (ruido, sustancias tóxicas, entre otros) y entrega los resultados a cada uno.","Registro de que las personas que manejan productos agroquímicos, cuentan con exámenes médicos vigentes (al menos un año). Por ejemplo: control de sangre preventivo, examen de colinesterasa, examen general (mutual).  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Archivo,https://ciruelacertificada.cl/?s=P132&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[694, 839, 993]"
P133,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en el predio,"El predio no discrimina por raza, color, religión, género, nacionalidad, tendencia política, etc.",Documento con el Reglamento interno de la planta.  Lista de trabajadores/as identificados por sexo.,Archivo,https://ciruelacertificada.cl/?s=P133&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[695, 840, 994]"
P134,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en el predio,"El predio capacita a su personal sobre cómo desempeñar las labores asociadas a su trabajo, buscando la eficiencia en su desempeño.","Registro de la ejecución de capacitaciones (lista de asistencia identificando sexo quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada).",Foto,https://ciruelacertificada.cl/?s=P134&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[559, 696, 841, 995]"
P135,Avanzado,4,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en el predio,El predio cuenta con un programa para promover estilos de vida saludables y prevenir dependencias a drogas y alcohol.,"Portafolio de evidencia que respalde la existencia del programa con listado de potenciales instituciones u organizaciones de apoyo, públicas o privadas.",Archivo,https://ciruelacertificada.cl/?s=P135&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[697, 842, 996]"
P136,Básico,2,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en el predio,El predio se asegura de que su personal conozca sus derechos y obligaciones relacionados con la situación contractual con la empresa y las leyes laborales vigentes.,"Son válidos los siguientes documentos.  - Registro de información entregada al personal a través de correos electrónicos, folletos, publicaciones en diarios murales y/o registros de capacitaciones asociadas al tema.  - Registro de entrega del Reglamento interno.  - Registro de inducciones o documento con instrucciones respecto al puesto de trabajo.  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Archivo,https://ciruelacertificada.cl/?s=P136&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[698, 843, 997]"
P137,Básico,2,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en el predio,El predio respeta y adhiere a las leyes aplicables a los derechos laborales de su personal.,"Política o procedimiento de contratación del predio que indique lo siguiente:  - No supera el máximo de horas diarias y semanales permitidas.  - No supera el máximo de horas extras permitidas.  - Provee de pausas diarias para el almuerzo y el descanso.  - Otorga tiempo libre pagado por vacaciones y licencia por enfermedad.  - Posibilita la desvinculación voluntaria en casos específicos.  - Emplea prácticas de pago transparentes y justas.  En el caso de empresas de menor tamaño (AFC) que subcontraten los servicios durante la temporada, estas deben entregar todos los registros antes mencionados.",Archivo,https://ciruelacertificada.cl/?s=P137&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[699, 844, 998]"
P138,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en el predio,"El predio promueve la equidad de género en su política de contrataciones, evidenciando que no existe solicitud específica de género en sus ofertas laborales.","Son válidos los siguientes documentos de validación.  - Política o procedimientos de contratación.  - Registro de ofertas laborales del último año en las que se evidencie que no se solicita que la persona a contratar, pertenezca a un género específico.",Archivo,https://ciruelacertificada.cl/?s=P138&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[700, 845, 999]"
P139,Fundamental,5,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",Las personas que trabajan en el predio han sido capacitadas y conocen la legislación aplicable a sus labores.,"Registro de la ejecución de capacitaciones (lista de asistencia identificando sexo quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada).",Foto,https://ciruelacertificada.cl/?s=P139&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[560, 710, 855, 1000]"
P140,Básico,2,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional","El predio guarda los registros que acrediten el cumplimiento de las diferentes legislaciones o certificaciones, durante un plazo de al menos 5 años.",Inspección visual de documentos de registro archivados o documentos digitales almacenados.,Archivo,https://ciruelacertificada.cl/?s=P140&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[711, 856, 1001]"
P141,Básico,2,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional","El predio demuestra un título o contrato de uso de tierra claro en conformidad con las prácticas, uso de suelo y legislaciones nacionales.",Son válidos los siguientes documentos de validación.  - Escritura de propiedad que verifique el uso de suelo.  - Copia de instrumentos de ordenamiento territorial que verifiquen uso de suelo.,Archivo,https://ciruelacertificada.cl/?s=P141&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[712, 857, 1002]"
P142,Básico,2,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",El predio posee Derechos de Aprovechamiento de Aguas inscritos en conformidad con las legislaciones nacionales.,Son válidos los siguientes documentos de validación.  - Registro en el Conservador de Bienes Raíces (CBR).  - Catastro Público de Aguas de la DGA.  - Comprobante de acciones de aguas.,Archivo,https://ciruelacertificada.cl/?s=P142&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[713, 858, 1003]"
P143,Avanzado,4,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional","El predio identifica las legislaciones relacionadas con las obligaciones prioritarias para la empresa, a través de una matriz de riesgos.","Matriz con listado de normativas aplicables para la planta que incluya la siguiente información:  * Tipo de documento (ley, resolución, decreto, norma, etc.) y entidad o Ministerio.  * Identificación de normativas prioritarias.  * Acciones requeridas para verificar y asegurar su cumplimiento.  Adicionalmente, se debe mantener al menos una copia de las normativas prioritarias, ya sea como documento impreso y/o registro digital.",Archivo,https://ciruelacertificada.cl/?s=P143&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[546, 714, 859, 1004]"
P144,Avanzado,4,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",El predio mantiene un diálogo permanente con las instituciones asociadas a las entidades legisladoras a nivel territorial o regional.,Son válidos los siguientes documentos:  - Actas de reuniones realizadas a través de la Ley de Lobby.  - Actas de reuniones con entidades legisladoras.,Archivo,https://ciruelacertificada.cl/?s=P144&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[563, 715, 860, 1005]"
P145,Avanzado,4,Ética,Debida Diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",La empresa realiza un autodiagnóstico de conducta empresarial responsable y debida diligencia en derechos humanos.,Autodiagnóstico ejecutado con alguna de las herramientas de autoevaluación de debida diligencia de derechos humanos.,Archivo,https://ciruelacertificada.cl/?s=P145&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-produccion-primaria%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[716, 861, 1006]"
