standard_code,level,points,dimension,theme,good_practice,action,verification_detail,verification_medium,link,valid_answers,linked_resources
A118,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en la planta,La planta mantiene un registro mensual de la gestión de la seguridad de las personas que trabajan en ella.,Registro actualizado de manera mensual con la siguiente información. - Número mensual diferenciado por sexo. - Número mensual de incidentes y accidentes. - Número mensual de casos con enfermedades profesionales. - Total mensual de días perdidos. - Tasa de accidentabilidad. - Licencias médicas.,Bitácora,https://ciruelacertificada.cl/?s=A118&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[34, 176, 311, 455]"
A119,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en la planta,"La planta cuenta con un protocolo en caso de emergencia (sismos, incendios, fuga de gases, otros) o accidentes laborales. Los detalles del protocolo están claramente exhibidos en lugares accesibles y visibles.",Señalética con protocolo de emergencias o accidentes que contiene la siguiente información. - Teléfonos y contactos de emergencia. - Medidas básicas de primeros auxilios. - Zonas de seguridad dentro de la planta. - Mapas de ubicación de extintores y botiquines. - Vías de evacuación.,Foto,https://ciruelacertificada.cl/?s=A119&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[62, 63, 64, 65, 66, 67, 177, 312, 456]"
A120,Básico,2,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en la planta,La planta cuenta con una persona encargada del programa de prevención de riesgos (prevencionista de riesgos) o un convenio con una mutual que desarrolle esta labor.,Contrato con profesional prevencionista o convenio con la Mutual de seguridad.,Archivo,https://ciruelacertificada.cl/?s=A120&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[178, 313, 457]"
A121,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en la planta,La planta implementa un programa de gestión de riesgos para quienes trabajan en ella.,Documento con el programa de prevención de riesgos que contemple los siguientes aspectos: * Identificación y evaluación de riesgos. * Medidas preventivas y de protección. * Vigilancia de la salud. * Investigación de accidentes e incidentes.,Archivo,https://ciruelacertificada.cl/?s=A121&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[33, 179, 314, 458]"
A122,Avanzado,4,Social,Condiciones de Trabajo y Protección Social,Velar y garantizar la salud y seguridad de las personas que trabajan en la planta,"La planta somete a exámenes médicos, al menos una vez al año, a quienes trabajan en ella y que normalmente estén expuestos a labores que puedan generar un riesgo para su salud (ruido, sustancias tóxicas, entre otros) y entrega los resultados a cada uno.","Registro de que las personas que manejan productos agroquímicos, cuentan con exámenes médicos vigentes (al menos de un año). Por ejemplo: ruido, oído medio, control de sangre preventivo, examen general, examen de colinesterasa, etc. (mutual).",Archivo,https://ciruelacertificada.cl/?s=A122&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[180, 315, 459]"
A123,Fundamental,5,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en la planta,"La planta no discrimina por raza, color, religión, género, nacionalidad, tendencia política, etc.",Documento con el reglamento interno de la planta.,Archivo,https://ciruelacertificada.cl/?s=A123&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[181, 316, 460]"
A124,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en la planta,"La planta capacita a quienes trabajan en ella sobre cómo desempeñar las labores asociadas a su trabajo, buscando la eficiencia en su desempeño.","Registro de ejecución de capacitaciones (lista de asistencia identificando sexo de quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada). Se verifica que al menos una persona atingente al área, haya recibido esta capacitación.",Foto,https://ciruelacertificada.cl/?s=A124&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[54, 182, 317, 461]"
A125,Avanzado,4,Social,Condiciones de Trabajo y Protección Social,Velar por el bienestar social y laboral de las personas que trabajan en la planta,La planta cuenta con un programa para promover estilos de vida saludables y prevenir dependencias a drogas y alcohol.,"Portafolio de evidencia que respalde la existencia del programa con listado de potenciales instituciones u organizaciones de apoyo, públicas o privadas.",Archivo,https://ciruelacertificada.cl/?s=A125&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[183, 318, 462]"
A126,Básico,2,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en la planta,"La planta se asegura de que las personas que trabajan en ella, conozcan sus derechos y obligaciones, relacionados con la situación contractual con la empresa y las leyes laborales vigentes.","Son válidos alguno de los siguientes documentos: * Registro de información entregada a través de correos electrónicos, folletos, publicaciones en diarios murales y/o registros de capacitaciones asociadas al tema. * Registro de entrega del Reglamento interno. * Registro de inducciones o documento con instrucciones respecto al puesto de trabajo.",Archivo,https://ciruelacertificada.cl/?s=A126&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[184, 319, 463]"
A127,Básico,2,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en la planta,La planta respeta y adhiere a las leyes aplicables a los derechos laborales de las personas que trabajan en ella.,"Documentación con contratos de trabajo, finiquitos, registro de asistencia y pago de leyes sociales que indiquen lo siguiente. - No supera el máximo de horas diarias y semanales permitidas. - No supera el máximo de horas extras permitidas. - Provee de pausas diarias para el almuerzo y el descanso. - Otorga tiempo libre pagado por vacaciones y licencia por enfermedad. - Posibilita la desvinculación voluntaria en casos específicos. - Emplea prácticas de pago transparentes y justas.",Archivo,https://ciruelacertificada.cl/?s=A127&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[185, 320, 464]"
A128,Intermedio,3,Social,Condiciones de Trabajo y Protección Social,Respetar los derechos laborales de las personas que trabajan en la planta,"La planta promueve la equidad de género en su política de contrataciones, evidenciando que no existe solicitud específica de género en sus ofertas laborales.",Son válidos alguno de los siguientes documentos: * Política o procedimientos de contratación de la planta. * Registro de ofertas laborales del último año en las que se evidencie que no se solicita que la persona pertenezca a un género en específico.,Archivo,https://ciruelacertificada.cl/?s=A128&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[186, 321, 465]"
A129,Fundamental,5,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional","La planta identifica las legislaciones relacionadas con las obligaciones prioritarias para la empresa, a través de una matriz de riesgos.","Se requiere matriz con listado de normativas aplicables para la planta que incluya la siguiente información: * Tipo de documento (ley, resolución, decreto, norma, etc.) y entidad o Ministerio. * Identificación de normativas prioritarias. * Acciones requeridas para verificar y asegurar su cumplimiento. Adicionalmente, se debe mantener al menos una copia de las normativas prioritarias, ya sea como documento impreso y/o registro digital.",Archivo,https://ciruelacertificada.cl/?s=A129&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[41, 196, 331, 466]"
A130,Fundamental,5,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",Los personas que trabajan en la planta han sido capacitadas y conocen la legislación aplicable a sus labores.,"Registro de ejecución de capacitaciones (lista de asistencia identificando sexo de quien participa, tema expuesto, persona que expone, material expuesto, registro fotográfico y certificación entregada). Se verifica que al menos una persona atingente al área, haya recibido esta capacitación.",Foto,https://ciruelacertificada.cl/?s=A130&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[55, 197, 332, 467]"
A131,Básico,2,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",La planta guarda los registros que acrediten el cumplimiento de las diferentes legislaciones o certificaciones durante un plazo de al menos 5 años.,Inspección visual de documentos de registro archivados o documentos digitales almacenados.,Archivo,https://ciruelacertificada.cl/?s=A131&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[198, 333, 468]"
A132,Básico,2,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional","La planta demuestra un título o contrato de uso de tierra claro en conformidad con las prácticas, uso de suelo y legislaciones nacionales.",Son válidos los siguientes documentos de validación. * Escritura de propiedad que verifique el uso de suelo. * Copia de instrumentos de ordenamiento territorial que verifiquen uso de suelo.,Archivo,https://ciruelacertificada.cl/?s=A132&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[199, 334, 469]"
A133,Básico,2,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",La planta posee Derechos de Aprovechamiento de Aguas inscritos en conformidad con las legislaciones nacionales.,Son válidos los siguientes documentos de validación. * Registro en el Conservador de Bienes Raíces (CBR). * Catastro Público de Aguas de la DGA.,Archivo,https://ciruelacertificada.cl/?s=A133&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[200, 335, 470]"
A134,Avanzado,4,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",La planta mantiene un diálogo permanente con las instituciones asociadas a las entidades legisladoras a nivel territorial o regional.,Son válidos los siguientes documentos: * Actas de reuniones realizadas a través de la Ley de Lobby. * Actas de reuniones con entidades legisladoras a la empresa.,Archivo,https://ciruelacertificada.cl/?s=A134&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[58, 201, 336, 471]"
A135,Avanzado,4,Ética,Debida diligencia de la Legislación,"Asegurar la debida diligencia de todas las leyes, reglamentaciones, certificaciones aplicables para la industria, tanto a nivel nacional como de los mercados de destino a nivel internacional",Las empresas realizan un autodiagnóstico de conducta empresarial responsable y debida diligencia en derechos humanos.,Autodiagnóstico con alguna de las herramientas de autoevaluación de debida diligencia de derechos humanos.,Archivo,https://ciruelacertificada.cl/?s=A135&jet_ajax_search_settings=%7B%22current_query%22%3A%7B%22taxonomy%22%3A%22estandares-recursos%22%2C%22term%22%3A%22recurso-adecuacion-agroindustrial%22%7D%2C%22sentence%22%3Atrue%2C%22search_in_taxonomy%22%3Atrue%2C%22search_in_taxonomy_source%22%3A%5B%22elementor_library_category%22%2C%22acciones-relacionadas%22%5D%7D,"['Si cumplo', 'No cumplo', 'No cumplo, pero me es factible', 'No aplica a mi sistema productivo']","[202, 337, 472]"
